792.214, 150.021584024, 354, 3.18662149493, 0.32748055712, 0.171123409125, 0.211109609127, 0
792.214, 150.527280324, 267, 1.59729479562, 0.327856660124, 0.26591443073, 0.119333606629, 0.127472012819
792.214, 150.583521326, 80, 1.83421491187, 0.2807014615, 0.192639613688, 0.143624277583, 0
792.214, 150.590552197, 66, 0.853685596714, 0.290039628403, 0.0645326086802, 0.258870886917, 0.129929937213
792.214, 151.13946528, 775, 0.0931646499766, 0.0413265486466, 0.0079018707603, 0.0377908205246, 0
792.214, 151.527119699, 208, 0.25417904453, 0.333153958257, 0.0400279492577, 0.324116813579, 0.30115369414
792.214, 151.534172565, 312, 2.79400080272, 0.447094396277, 0.156785963787, 0.351209726077, 0.249542470981
792.214, 151.541225579, 328, 4.47116229542, 0.481014738448, 0.229872253743, 0.328158105162, 0.168511089347
792.214, 151.548278774, 244, 4.20511176757, 0.440124677927, 0.245860613015, 0.27142909307, 0.0854169859124
792.214, 151.555332116, 209, 3.40639453628, 0.38533364661, 0.225028827105, 0.229761623384, 0.0316097710239
792.214, 151.562385639, 148, 3.39596171721, 0.351796341228, 0.18178891907, 0.229126300809, 0.024631435729
792.214, 151.56943931, 110, 2.19240193235, 0.34133022206, 0.127970955594, 0.262255998508, 0.0527727263026
792.214, 151.576493161, 72, 0.743457168956, 0.333059032403, 0.0654247261677, 0.306341674639, 0.108968364784
792.214, 152.042409703, 4648, 0.511095215086, 0.118414747869, 0.0931781071863, 0.0511937048696, 0
792.214, 152.049474534, 37809, 2.25742260686, 0.24820939261, 0.138084392801, 0.153980117942, 0
792.214, 152.056539547, 133342, 4.03997290145, 0.426504025092, 0.210994823857, 0.285995803968, 0.0294776916776
792.214, 152.063604707, 235066, 5.28194940523, 0.561707227522, 0.259570368255, 0.391308769519, 0.0818476341304
792.214, 152.070670048, 264043, 5.39327710947, 0.59334832304, 0.260976059635, 0.423877032187, 0.11590687752
792.214, 152.077735536, 223533, 4.41370758139, 0.531751521776, 0.224293757036, 0.387488045705, 0.121418189589
792.214, 152.084801205, 161210, 3.57942826494, 0.463501529503, 0.189985228173, 0.342103652818, 0.112958356583
792.214, 152.091867022, 109115, 3.11188284791, 0.42080861859, 0.169141379333, 0.313200519473, 0.105322404928
792.214, 152.098933019, 75472, 3.04009911804, 0.413614295013, 0.165736823907, 0.308176825915, 0.101965756921
792.214, 152.105999164, 54206, 3.13453880271, 0.421835016974, 0.169926388943, 0.313502571583, 0.10046800987
792.214, 152.11306549, 38510, 3.16975385343, 0.423862957963, 0.17140585768, 0.314405392888, 0.0979081501181
792.214, 152.120131963, 27504, 3.1667273409, 0.421844433912, 0.171157900725, 0.312387674243, 0.0947367544847
792.214, 152.127198617, 20363, 3.2322948592, 0.427218101631, 0.174031112852, 0.315752894477, 0.0930210266083
792.214, 152.134265418, 15138, 3.27002517291, 0.431038128716, 0.175659074397, 0.318469801438, 0.0909980165325
792.214, 152.141332401, 11132, 3.22906507446, 0.430472222959, 0.173795803333, 0.319326136292, 0.0918268787291
792.214, 152.14839953, 8894, 3.3166421225, 0.44384828581, 0.177678300617, 0.33043676685, 0.0974061644454
792.214, 152.155466841, 7448, 3.48980484269, 0.457050351828, 0.185207895779, 0.338429418152, 0.0953769167941
792.214, 152.162534299, 5649, 3.45252545723, 0.430593973308, 0.183525563283, 0.31154017222, 0.0751007747989
792.214, 152.169601938, 5256, 3.52643631591, 0.423356195484, 0.186741588201, 0.301217626211, 0.0766544767712
792.214, 152.176669724, 7227, 4.20066920244, 0.506067490647, 0.215026965848, 0.366666736897, 0.112210015125
792.214, 152.183737691, 7671, 4.07100373324, 0.527922464622, 0.208658131546, 0.395116846615, 0.11921277306
792.214, 152.190805805, 3788, 2.31782511912, 0.393174442557, 0.132775811069, 0.312501786808, 0.0996398749897
792.214, 152.197874101, 1622, 1.3365813587, 0.268337003722, 0.0825150475274, 0.219819311207, 0.0678183288534
792.214, 152.204942544, 1523, 2.85621042079, 0.362159307231, 0.155775585884, 0.26092399831, 0.0593694475721
792.214, 152.212011167, 1848, 4.28605894937, 0.474105491547, 0.219863122626, 0.328774183873, 0.0832014034884
792.214, 152.219079938, 2092, 4.36699418114, 0.521095824779, 0.221785791885, 0.377418822965, 0.108135982171
792.214, 152.22614889, 1890, 3.85270835273, 0.513618676297, 0.200202303964, 0.38689145434, 0.112207847713
792.214, 152.233217989, 1489, 3.27135283448, 0.477131689118, 0.176013742634, 0.367505053459, 0.108532675485
792.214, 152.24028727, 1451, 3.25073042376, 0.471008946523, 0.175240045157, 0.361664886735, 0.10979575005
792.214, 152.247356697, 1394, 3.69234910192, 0.500465435254, 0.194008864297, 0.3780716187, 0.111608826669
792.214, 152.254426306, 1242, 3.72767886783, 0.5017519381, 0.195623547349, 0.378237224299, 0.110395713018
792.214, 152.261496061, 1162, 3.59775563557, 0.487791286939, 0.190433726332, 0.367608554936, 0.1095435928
792.214, 152.268565998, 1215, 3.70596123125, 0.496432007864, 0.195095436031, 0.373190319691, 0.113724012966
792.214, 152.275636082, 1202, 3.73842094607, 0.504490760184, 0.196495453041, 0.380795078472, 0.114230299023
